电影名,链接地址,图片,评分,简介
西部狂野,http://www.1905.com/vod/play/311765.shtml,http://image11.m1905.cn/uploadfile/2014/0725/thumb_1_150_203_20140725102545262510.jpg,5.9,谋财害命霸占人妻
马石山十勇士,http://www.1905.com/vod/play/86355.shtml,http://image11.m1905.cn/uploadfile/2014/0820/thumb_1_150_203_20140820093556951634.jpg,5.9,十勇士临危救百姓
湘南起义,http://www.1905.com/vod/play/625945.shtml,http://image11.m1905.cn/uploadfile/2012/1022/thumb_1_150_203_20121022045310505.jpg,6.4,再现朱德军旅生涯
神行太保,http://www.1905.com/vod/play/85934.shtml,http://image11.m1905.cn/uploadfile/2012/1227/thumb_1_150_203_20121227093726287.jpg,6.0,农村邮差为国争光
虎头要塞之一封未发出的信,http://www.1905.com/vod/play/430303.shtml,http://image11.m1905.cn/uploadfile/2013/0621/thumb_1_150_203_20130621051200303.jpg,5.9,穷学生入日军虎口
军人本色,http://www.1905.com/vod/play/307131.shtml,http://image11.m1905.cn/uploadfile/2009/1221/thumb_1_150_203_20091221020732294.jpg,6.6,
不肯去观音,http://www.1905.com/vod/play/718441.shtml,http://image11.m1905.cn/uploadfile/2013/1227/thumb_1_150_203_20131227012412452319.jpg,5.9,首部观音题材电影
英雄喋血,http://www.1905.com/vod/play/486670.shtml,http://image11.m1905.cn/uploadfile/2011/0825/thumb_1_150_203_20110825011658285.jpg,6.5,为自由和民主献身
儿子同志,http://www.1905.com/vod/play/85352.shtml,http://image11.m1905.cn/uploadfile/2012/1203/thumb_1_150_203_20121203034712351.jpg,6.1,孩童的眼睛观战争
步履不停,http://www.1905.com/vod/play/1391259.shtml,http://image11.m1905.cn/uploadfile/2019/0708/thumb_1_150_203_20190708035629611013.jpg,7.9,是枝裕和经典之作
我们结婚吧,http://www.1905.com/vod/play/690969.shtml,http://image11.m1905.cn/uploadfile/2013/1107/thumb_1_150_203_20131107014842270074.jpg,6.2,80后对爱忠贞执著
大片,http://www.1905.com/vod/play/691061.shtml,http://image11.m1905.cn/uploadfile/2013/0917/thumb_1_150_203_20130917032725246.jpg,7.9,于谦露膘裸泡温泉
营救,http://www.1905.com/vod/play/797713.shtml,http://image11.m1905.cn/uploadfile/2014/0826/thumb_1_150_203_20140826030230522735.jpg,6.5,绝望母亲生死营救
《刺客信条》发布会,http://www.1905.com/vod/play/1284500.shtml,http://image11.m1905.cn/uploadfile/2017/0221/thumb_1_150_203_20170221113306857592.jpg,5.9,
望父成龙,http://www.1905.com/vod/play/399773.shtml,http://image11.m1905.cn/uploadfile/2012/1218/thumb_1_150_203_20121218052611836.jpg,6.4,金钱诱惑情感归来
蓝色爱情,http://www.1905.com/vod/play/345341.shtml,http://image11.m1905.cn/uploadfile/s2010/0504/thumb_1_150_203_20100504094555451.jpg,5.9,袁泉潘粤明虐心恋
电影名,链接地址,图片,评分,简介
藏龙,http://www.1905.com/vod/play/395928.shtml,http://image11.m1905.cn/uploadfile/2013/1203/thumb_1_150_203_20131203011054453609.jpg,5.9,郭晋安巧夺夜光杯
西柏坡,http://www.1905.com/vod/play/453646.shtml,http://image11.m1905.cn/uploadfile/2016/0901/thumb_1_150_203_20160901014618297063.jpg,6.1,好村长守护西柏坡
沉默的呼喊,http://www.1905.com/vod/play/871954.shtml,http://image11.m1905.cn/uploadfile/2015/0216/thumb_1_150_203_20150216030643291916.jpg,5.9,哑女无端诡异现身
马路天使,http://www.1905.com/vod/play/682714.shtml,http://image11.m1905.cn/uploadfile/2013/0816/thumb_1_150_203_20130816054308967.jpg,6.1,赵丹周璇演绎情侣
领袖情怀,http://www.1905.com/vod/play/573924.shtml,http://image11.m1905.cn/uploadfile/2016/0803/thumb_1_150_203_20160803031932227374.jpg,5.9,军民一家骨肉深情
热舞者之热舞之灵,http://www.1905.com/vod/play/1229174.shtml,http://image11.m1905.cn/uploadfile/2017/1106/thumb_1_150_203_20171106114208779875.jpg,5.9,斗舞青春燃爆上演
追杀刑警,http://www.1905.com/vod/play/875291.shtml,http://image11.m1905.cn/uploadfile/2014/0730/thumb_1_150_203_20140730100758214771.jpg,5.9,警匪之争愈演愈烈
李家大院,http://www.1905.com/vod/play/712268.shtml,http://image11.m1905.cn/uploadfile/2013/1209/thumb_1_150_203_20131209103944282273.jpg,6.1,石小群转身邻家女
《功夫熊猫3》音乐主题发布会,http://www.1905.com/vod/play/946434.shtml,http://image11.m1905.cn/uploadfile/2015/1116/thumb_1_150_203_20151116045349880774.jpg,6.0,《功夫熊猫3》音乐主题发布会
家园,http://www.1905.com/vod/play/875401.shtml,http://image11.m1905.cn/uploadfile/2015/0331/thumb_1_150_203_20150331031344596248.jpg,5.8,归国学子的创业史
三袋米,http://www.1905.com/vod/play/810704.shtml,http://image11.m1905.cn/uploadfile/2014/0815/thumb_1_150_203_20140815021501331801.jpg,5.9,单亲慈母传播大爱
称心如意,http://www.1905.com/vod/play/411699.shtml,http://image11.m1905.cn/uploadfile/s2010/1230/thumb_1_150_203_20101230115421381.jpg,7.2,中秋佳节团圆派对
悟空传,http://www.1905.com/vod/play/1233283.shtml,http://image11.m1905.cn/uploadfile/2017/0831/thumb_1_150_203_20170831020816158604.jpg,7.7,彭于晏版最帅悟空
卓尼土司,http://www.1905.com/vod/play/1136729.shtml,http://image11.m1905.cn/uploadfile/2016/1206/thumb_1_150_203_20161206033312225446.jpg,6.0,开仓放粮接济红军
神警天降,http://www.1905.com/vod/play/357459.shtml,http://image11.m1905.cn/uploadfile/2016/0728/thumb_1_150_203_20160728032212515597.jpg,6.4,警队执勤英勇无畏
风云小棋王2,http://www.1905.com/vod/play/772656.shtml,http://image11.m1905.cn/uploadfile/2014/0701/thumb_1_150_203_20140701044024739480.jpg,6.1,武林争霸风起云涌
雷锋的微笑,http://www.1905.com/vod/play/786114.shtml,http://image11.m1905.cn/uploadfile/2014/0728/thumb_1_150_203_20140728113954348226.jpg,6.7,讲述雷锋成长历程
北川重生,http://www.1905.com/vod/play/582196.shtml,http://image11.m1905.cn/uploadfile/2012/1025/thumb_1_150_203_20121025032712100.jpg,5.9,北川地震山崩地裂
燕子盗,http://www.1905.com/vod/play/400723.shtml,http://image11.m1905.cn/uploadfile/s2010/1105/thumb_1_150_203_20101105043915616.jpg,5.9,行侠仗义为民除害
我的黑帮男友,http://www.1905.com/vod/play/1058670.shtml,http://image11.m1905.cn/uploadfile/2016/0126/thumb_1_150_203_20160126033044419449.jpg,5.9,黑社会洗白遭阻挠
田埂上的梦,http://www.1905.com/vod/play/805383.shtml,http://image11.m1905.cn/uploadfile/2014/0926/thumb_1_150_203_20140926052607813829.jpg,5.5,乡村少年追求梦想
小小的我,http://www.1905.com/vod/play/85909.shtml,http://image11.m1905.cn/uploadfile/2013/0718/thumb_1_150_203_20130718050155936.jpg,5.9,可爱女孩渴望上学
西洋镜,http://www.1905.com/vod/play/85378.shtml,http://image11.m1905.cn/uploadfile/2012/1204/thumb_1_150_203_20121204101030303.jpg,6.7,中国电影诞生历史
朝阳门,http://www.1905.com/vod/play/398553.shtml,http://image11.m1905.cn/uploadfile/2016/0905/thumb_1_150_203_20160905020136425764.jpg,5.7,青春陆毅三角恋情
电影名,链接地址,图片,评分,简介
西门警事,http://www.1905.com/vod/play/85886.shtml,http://image11.m1905.cn/uploadfile/2009/1106/thumb_1_150_203_20091106111759137.jpg,6.1,通奸男子灭门血案
一乡之长,http://www.1905.com/vod/play/625000.shtml,http://image11.m1905.cn/uploadfile/2016/0614/thumb_1_150_203_20160614014358680838.jpg,6.3,乡村发展分歧频生
秦颂,http://www.1905.com/vod/play/888458.shtml,http://image11.m1905.cn/uploadfile/2015/0508/thumb_1_150_203_20150508011925259736.jpg,5.9,葛优许晴激情缠绵
侠僧探案传奇之大兴赌坊,http://www.1905.com/vod/play/850169.shtml,http://image11.m1905.cn/uploadfile/2015/0123/thumb_1_150_203_20150123022649120640.jpg,6.2,赌坊老板绑架儿童
花好月圆,http://www.1905.com/vod/play/691416.shtml,http://image11.m1905.cn/uploadfile/2013/0918/thumb_1_150_203_20130918024020801.jpg,6.0,反包办婚姻觅真爱
混在北京,http://www.1905.com/vod/play/856486.shtml,http://image11.m1905.cn/uploadfile/2012/0621/thumb_1_150_203_20120621042554844.jpg,5.9,张国立变北漂一族
满意不满意,http://www.1905.com/vod/play/773204.shtml,http://image11.m1905.cn/uploadfile/2014/0703/thumb_1_150_203_20140703041643497412.jpg,6.2,优秀服务员诞生记
警察日记,http://www.1905.com/vod/play/765520.shtml,http://image11.m1905.cn/uploadfile/2014/0623/thumb_1_150_203_20140623020923142259.jpg,8.6,王景春夺东京影帝
中国通史-炀帝功过,http://www.1905.com/vod/play/612362.shtml,http://image11.m1905.cn/uploadfile/2016/1021/thumb_1_150_203_20161021094230317690.jpg,5.9,述隋炀帝一生功过
恩仇劫,http://www.1905.com/vod/play/309721.shtml,http://image11.m1905.cn/uploadfile/2013/0618/thumb_1_150_203_20130618053036707.jpg,5.9,中国传统伦理电影
太阳总在左边,http://www.1905.com/vod/play/592765.shtml,http://image11.m1905.cn/uploadfile/2016/0715/thumb_1_150_203_20160715114946108859.jpg,5.9,痛苦男子流浪救赎
金枪手徐宁,http://www.1905.com/vod/play/544021.shtml,http://image11.m1905.cn/uploadfile/2013/0625/thumb_1_150_203_20130625045907604.jpg,5.9,金枪教头惨遭迫害
虎头要塞之电流,http://www.1905.com/vod/play/428014.shtml,http://image11.m1905.cn/uploadfile/2013/0621/thumb_1_150_203_20130621045852541.jpg,6.2,第一巨炮直逼敌营
火线追凶2之死亡杰作,http://www.1905.com/vod/play/640133.shtml,http://image11.m1905.cn/uploadfile/2013/0416/thumb_1_150_203_20130416101730418.jpg,5.9,法租界现连环杀手
神医扁鹊,http://www.1905.com/vod/play/945482.shtml,http://image11.m1905.cn/uploadfile/2015/1112/thumb_1_150_203_20151112112057763340.jpg,5.9,神医扁鹊救死扶伤 
我的雷人男友,http://www.1905.com/vod/play/390286.shtml,http://image11.m1905.cn/uploadfile/2013/0516/thumb_1_150_203_20130516022244802.jpg,6.1,雷人小伙假扮明星
危险的游戏,http://www.1905.com/vod/play/303898.shtml,http://image11.m1905.cn/uploadfile/2009/1124/thumb_1_150_203_20091124053218257.jpg,5.9,
青年刘伯承,http://www.1905.com/vod/play/86095.shtml,http://image11.m1905.cn/uploadfile/2009/1106/thumb_1_150_203_20091106110758773.jpg,6.7,刘伯承作战建奇功
黑风暴,http://www.1905.com/vod/play/348838.shtml,http://image11.m1905.cn/uploadfile/2014/0314/thumb_1_150_203_20140314053559657134.jpg,6.1,探寻沉睡大漠黄沙
机器之血,http://www.1905.com/vod/play/1308309.shtml,http://image11.m1905.cn/uploadfile/2018/0223/thumb_1_150_203_20180223042202557387.jpg,7.0,成龙出手打出新世界
雪花秘扇,http://www.1905.com/vod/play/454163.shtml,http://image11.m1905.cn/uploadfile/2013/0729/thumb_1_150_203_20130729023602769.jpg,5.9,李冰冰携手全智贤
土地志,http://www.1905.com/vod/play/927486.shtml,http://image11.m1905.cn/uploadfile/2016/0315/thumb_1_150_203_20160315042548239344.jpg,6.1,开发商为钱抢土地
台湾情侣的奇遇,http://www.1905.com/vod/play/1258625.shtml,http://image11.m1905.cn/uploadfile/2018/0228/thumb_1_150_203_20180228121144930074.jpg,5.9,台湾情侣云南奇遇
野茱萸,http://www.1905.com/vod/play/404842.shtml,http://image11.m1905.cn/uploadfile/2015/0421/thumb_1_150_203_20150421035320586512.jpg,6.0,拼死抗日不畏强暴
电影名,链接地址,图片,评分,简介
一代枪王,http://www.1905.com/vod/play/739095.shtml,http://image11.m1905.cn/uploadfile/2014/0310/thumb_1_150_203_20140310055608767309.jpg,5.9,一代枪王决战洋人
暖心,http://www.1905.com/vod/play/1404019.shtml,http://image11.m1905.cn/uploadfile/2019/0827/thumb_1_150_203_20190827100747316079.jpg,5.9,温情中韩跨国之恋
血溅三岔口,http://www.1905.com/vod/play/85512.shtml,http://image11.m1905.cn/uploadfile/2009/1106/thumb_1_150_203_20091106111544743.jpg,5.9,据著名折子戏改编
阿凡提的故事之奇婚记,http://www.1905.com/vod/play/764688.shtml,http://image11.m1905.cn/uploadfile/2014/0626/thumb_1_150_203_20140626110500209047.jpg,5.9,阿凡提巧设奇婚记
熬年,http://www.1905.com/vod/play/405922.shtml,http://image11.m1905.cn/uploadfile/2013/0604/thumb_1_150_203_20130604114622911.jpg,5.9,中年夫妻艰辛生活
果儿满山红,http://www.1905.com/vod/play/521687.shtml,http://image11.m1905.cn/uploadfile/2012/0517/thumb_1_150_203_20120517045348860.jpg,6.7,纷飞战乱儿女情长
连环扣,http://www.1905.com/vod/play/356131.shtml,http://image11.m1905.cn/uploadfile/s2010/0630/thumb_1_150_203_20100630100135424.jpg,6.4,美女被老板性骚扰
深谷尸变,http://www.1905.com/vod/play/862834.shtml,http://image11.m1905.cn/uploadfile/2015/0227/thumb_1_150_203_20150227024209803919.jpg,5.9,神秘亡魂去而复返
温哥华酱油乐队,http://www.1905.com/vod/play/479732.shtml,http://image11.m1905.cn/uploadfile/2016/0628/thumb_1_150_203_20160628112614282133.jpg,7.3,温哥华寻亲遭冷遇
一个人的奥林匹克,http://www.1905.com/vod/play/85519.shtml,http://image11.m1905.cn/uploadfile/2009/1106/thumb_1_150_203_20091106112837435.jpg,6.7,中国人敲开奥运门
飞天,http://www.1905.com/vod/play/1254840.shtml,http://image11.m1905.cn/uploadfile/2018/0207/thumb_1_150_203_20180207031908230071.jpg,5.9,完成中国航天梦想
红色行动队-秘密交易,http://www.1905.com/vod/play/531413.shtml,http://image11.m1905.cn/uploadfile/2012/0615/thumb_1_150_203_20120615102733708.jpg,6.1,藏金任务声东击西
神笔马良,http://www.1905.com/vod/play/809300.shtml,http://image11.m1905.cn/uploadfile/2014/1013/thumb_1_150_203_20141013110619459466.jpg,7.3,神笔马良变身大侠
地狱山庄,http://www.1905.com/vod/play/85740.shtml,http://image11.m1905.cn/uploadfile/2009/1106/thumb_1_150_203_20091106112449630.jpg,6.3,亲族之间夺财害命
万水千山,http://www.1905.com/vod/play/455177.shtml,http://image11.m1905.cn/uploadfile/2018/0521/thumb_1_150_203_20180521045257277892.jpg,6.5,大渡河口冲破险关
谁是凶手,http://www.1905.com/vod/play/875534.shtml,http://image11.m1905.cn/uploadfile/2015/0331/thumb_1_150_203_20150331050605757898.jpg,5.9,误交损友家破人亡
检察长,http://www.1905.com/vod/play/933981.shtml,http://image11.m1905.cn/uploadfile/2015/0925/thumb_1_150_203_20150925025336978154.jpg,7.6,查处贪腐倡导公正
母老虎上轿,http://www.1905.com/vod/play/875572.shtml,http://image11.m1905.cn/uploadfile/2015/0331/thumb_1_150_203_20150331055901796129.jpg,5.9,逗比老板偶遇奇葩
中国通史-三国鼎立,http://www.1905.com/vod/play/681320.shtml,http://image11.m1905.cn/uploadfile/2016/1021/thumb_1_150_203_20161021094808382571.jpg,5.9,述魏蜀吴三国鼎力
阿佤山,http://www.1905.com/vod/play/721798.shtml,http://image11.m1905.cn/uploadfile/2014/0108/thumb_1_150_203_20140108112819772848.jpg,6.2,现阿佤山民族风情
游园惊梦（牡丹亭）,http://www.1905.com/vod/play/583162.shtml,http://image11.m1905.cn/uploadfile/2016/0905/thumb_1_150_203_20160905025321998249.jpg,6.5,梅兰芳之珍贵影像
中国武侠电影人物志(48)功夫之王--李连杰,http://www.1905.com/vod/play/605590.shtml,http://image11.m1905.cn/uploadfile/2013/0106/thumb_1_150_203_20130106015354376.jpg,5.9,功夫之王叱咤全球
跟踪孔令学,http://www.1905.com/vod/play/454358.shtml,http://image11.m1905.cn/uploadfile/2019/0528/thumb_1_150_203_20190528021738557157.jpg,8.0,范伟变身宅男教师
底线,http://www.1905.com/vod/play/345984.shtml,http://image11.m1905.cn/uploadfile/s2010/0505/thumb_1_150_203_20100505064423507.jpg,5.9,生存底线挣扎抉择
电影名,链接地址,图片,评分,简介
夺宝,http://www.1905.com/vod/play/303754.shtml,http://image11.m1905.cn/uploadfile/2013/0718/thumb_1_150_203_20130718062631324.jpg,6.0,军阀混战水深火热
我只在乎你,http://www.1905.com/vod/play/632681.shtml,http://image11.m1905.cn/uploadfile/2013/0318/thumb_1_150_203_20130318031827829.jpg,8.2,靓丽美女遭遇险境
北魏传奇之宏图恨,http://www.1905.com/vod/play/395913.shtml,http://image11.m1905.cn/uploadfile/2016/0331/thumb_1_150_203_20160331015957183827.jpg,6.0,改革之路艰难曲折
火车,http://www.1905.com/vod/play/1193370.shtml,http://image11.m1905.cn/uploadfile/2017/0421/thumb_1_150_203_20170421104004653440.jpg,5.9,建设边疆奉献一生
恐怖将映,http://www.1905.com/vod/play/1028114.shtml,http://image11.m1905.cn/uploadfile/2016/0603/thumb_1_150_203_20160603025851675541.jpg,4.4,南洋鬼域恐绝人寰
出路,http://www.1905.com/vod/play/417268.shtml,http://image11.m1905.cn/uploadfile/2011/0125/thumb_1_150_203_20110125105922620.jpg,6.0,
狐女,http://www.1905.com/vod/play/354530.shtml,http://image11.m1905.cn/uploadfile/2012/1213/thumb_1_150_203_20121213033042965.jpg,5.9,狐女美色暗下毒手
人参娃娃,http://www.1905.com/vod/play/712044.shtml,http://image11.m1905.cn/uploadfile/2013/1206/thumb_1_150_203_20131206043933858027.jpg,6.1,人参娃娃惩罚财主
保镖玫瑰,http://www.1905.com/vod/play/358983.shtml,http://image11.m1905.cn/uploadfile/s2010/0715/thumb_1_150_203_20100715020510382.jpg,7.0,女人逼婚策划绑架
打金枝,http://www.1905.com/vod/play/530571.shtml,http://image11.m1905.cn/uploadfile/2016/0607/thumb_1_150_203_20160607042515385580.jpg,6.4,醉打金枝朝廷震动
盗马记,http://www.1905.com/vod/play/836242.shtml,http://image11.m1905.cn/uploadfile/2014/1222/thumb_1_150_203_20141222114359589126.jpg,6.7,陈慧琳英伦追国宝
好男要当兵,http://www.1905.com/vod/play/1260526.shtml,http://image11.m1905.cn/uploadfile/2018/0307/thumb_1_150_203_20180307024213472561.jpg,6.4,好男儿立志着戎装
国医,http://www.1905.com/vod/play/1188388.shtml,http://image11.m1905.cn/uploadfile/2017/0601/thumb_1_150_203_20170601044656426264.jpg,5.9,国医大师壮药之神
世界纪录电影长廊—奥黛丽·赫本,http://www.1905.com/vod/play/404715.shtml,http://image11.m1905.cn/uploadfile/s2010/1124/thumb_1_150_203_20101124021537782.jpg,6.7,
小鱼吃大鱼,http://www.1905.com/vod/play/625204.shtml,http://image11.m1905.cn/uploadfile/2013/0305/thumb_1_150_203_20130305021239894.jpg,5.9,职场喜剧爱情猛片
太想爱你,http://www.1905.com/vod/play/1121322.shtml,http://image11.m1905.cn/uploadfile/2016/1102/thumb_1_150_203_20161102013103956361.jpg,8.0,潘粤明的北漂生活
诱杀,http://www.1905.com/vod/play/391015.shtml,http://image11.m1905.cn/uploadfile/2014/0728/thumb_1_150_203_20140728114551720348.jpg,7.0,太行山上智斗鬼子
北京小妞,http://www.1905.com/vod/play/86112.shtml,http://image11.m1905.cn/uploadfile/2009/1106/thumb_1_150_203_20091106113339277.jpg,5.9,泼辣小妞智斗流氓
阿凡提的故事之卖树荫,http://www.1905.com/vod/play/764670.shtml,http://image11.m1905.cn/uploadfile/2014/0624/thumb_1_150_203_20140624041719125314.jpg,6.0,阿凡提整贪心财主
